age,gender,marital_status,education_level,employment_status,debt_to_income_ratio,credit_score,loan_amount,loan_purpose,interest_rate,loan_term,num_of_open_accounts,num_of_delinquencies,loan_paid_back,annual_income_log,current_balance_log
24,female,married,bachelor's,self-employed,0.022,562.0,20068.91,business,12.27,36,2,1,1,10.255125280980089,9.557951765755497
61,male,single,high_school,employed,0.291,719.0,9986.65,debt_consolidation,15.48,36,5,6,1,11.282714246432802,10.591728467032096
65,female,single,bachelor's,employed,0.201,720.0,17034.76,home,12.74,36,6,4,1,11.424500944508987,10.329110126938453
61,female,married,bachelor's,employed,0.057,579.0,17230.18,debt_consolidation,13.85,60,6,3,1,9.586626552348012,9.585208118726936
58,female,single,master's,employed,0.224,696.0,2419.96,car,11.66,60,7,4,1,10.76149366016281,10.78359613414546
73,male,divorced,master's,employed,0.179,683.0,5111.42,debt_consolidation,11.14,60,6,1,1,9.058513490037962,7.637514002538649
39,female,single,high_school,employed,0.068,704.0,8085.45,debt_consolidation,9.97,36,4,1,1,11.003768781082323,10.545757667862622
34,female,single,bachelor's,employed,0.22,556.0,7072.73,other,12.35,60,7,4,0,9.976152340943836,7.944506348228725
41,female,single,bachelor's,employed,0.134,644.0,20830.18,home,14.76,36,3,5,1,10.761529912075446,10.802142280290077
35,female,married,master's,employed,0.086,606.0,11261.93,debt_consolidation,13.45,36,2,2,1,10.879906594849306,8.02521549099559
23,female,single,high_school,employed,0.271,655.0,39842.15,home,13.83,36,5,4,1,9.754068328364731,7.929176900152003
57,male,married,bachelor's,employed,0.052,850.0,25699.65,car,8.73,36,6,2,1,11.051031900068047,8.843743511066318
73,female,single,master's,employed,0.15,649.0,3948.03,debt_consolidation,11.89,60,6,3,0,10.063421193052374,10.021931702941322
70,male,married,high_school,retired,0.095,756.0,12881.93,car,12.81,36,5,2,1,9.287192147883824,9.57838948411557
66,male,married,high_school,employed,0.08,668.0,14216.73,debt_consolidation,15.27,36,4,2,0,10.627325176343732,10.987442951860604
36,male,single,bachelor's,self-employed,0.038,691.0,5416.8,other,12.86,36,5,1,1,10.702648785152459,10.964523961237536
34,female,single,other,employed,0.062,627.0,5892.77,car,15.99,36,4,2,1,11.073491389120868,10.530768130448536
29,male,divorced,bachelor's,retired,0.161,759.0,7587.72,home,11.2,60,4,2,1,9.703765684572543,8.44842386636949
67,female,married,bachelor's,self-employed,0.091,627.0,15592.1,other,12.39,36,4,0,1,9.154127628496093,7.176728425827941
27,female,married,high_school,employed,0.344,747.0,28929.28,medical,10.02,36,2,2,1,10.18208511045759,9.227139473593764
34,female,married,bachelor's,employed,0.097,671.0,14543.5,medical,17.91,60,4,2,1,10.312093390052839,9.974363915804949
26,female,married,bachelor's,employed,0.3,647.0,17796.35,debt_consolidation,13.01,36,6,4,1,9.858535164673361,10.142446971039611
41,female,married,high_school,employed,0.213,711.0,18340.55,car,11.83,36,4,1,1,9.96269894091433,9.254355343515527
35,male,married,bachelor's,employed,0.428,681.0,21744.28,business,17.63,36,3,4,1,10.268366749365306,10.277917686062946
72,male,married,bachelor's,retired,0.213,725.0,12555.32,debt_consolidation,9.62,60,3,0,1,9.265589631206353,9.14522888672602
28,female,single,high_school,self-employed,0.048,783.0,24142.09,debt_consolidation,10.66,36,5,3,1,10.018188064315916,10.121092594584438
54,female,divorced,master's,employed,0.275,542.0,14948.05,debt_consolidation,13.23,36,9,0,0,10.849209311498639,10.148010526566654
60,male,married,master's,self-employed,0.07,706.0,16401.66,home,9.47,36,2,1,1,11.221344602102779,10.118371890251979
21,female,single,bachelor's,employed,0.248,763.0,500.0,education,9.89,60,4,3,1,9.651889869856769,9.714463383337494
52,female,married,master's,self-employed,0.236,604.0,18175.55,debt_consolidation,14.85,36,4,4,0,10.466928586309512,9.277317479842736
69,female,single,high_school,unemployed,0.032,534.0,9873.63,debt_consolidation,14.33,36,4,2,0,11.47693397226774,10.6706284130044
71,female,married,high_school,retired,0.366,508.0,18207.08,other,17.63,36,3,3,1,10.926605164430194,10.283469026945866
25,female,widowed,bachelor's,employed,0.136,680.0,4555.78,debt_consolidation,10.07,36,5,1,1,10.718396067041601,9.945744037682555
50,male,single,high_school,employed,0.113,812.0,17486.87,education,10.31,36,6,0,1,9.737989483924567,10.220948791297022
42,male,divorced,phd,employed,0.202,687.0,500.0,education,6.61,36,2,3,1,11.33336090416775,10.940017323841019
40,female,single,bachelor's,self-employed,0.349,732.0,23388.07,business,13.1,36,6,4,1,10.126961049412314,7.740851340964787
36,male,married,bachelor's,employed,0.142,627.0,4057.03,debt_consolidation,13.53,36,3,3,1,10.092703207000039,9.536830812963503
27,male,married,bachelor's,employed,0.066,546.0,22614.96,debt_consolidation,13.98,60,5,2,1,10.858112258372705,10.276243156817866
27,female,single,bachelor's,self-employed,0.02,616.0,5902.27,car,14.67,36,4,2,1,10.323098797242613,10.694418215400948
70,male,married,high_school,unemployed,0.136,602.0,18494.23,business,17.02,36,2,2,0,10.724890075563689,9.367500518811449
70,male,married,bachelor's,employed,0.178,739.0,9685.43,medical,12.67,36,7,2,1,10.955692311306079,9.328249621889434
22,male,single,bachelor's,employed,0.091,670.0,8392.05,education,14.81,60,9,2,1,10.888066454320061,9.574644539239387
67,male,single,bachelor's,employed,0.294,683.0,20468.26,home,11.34,60,5,2,1,10.200457236290978,9.834425214350707
34,male,married,bachelor's,self-employed,0.171,758.0,9609.43,debt_consolidation,10.11,36,4,1,1,11.577460548601891,11.16060772888492
51,female,married,master's,self-employed,0.268,553.0,21335.75,business,15.91,36,7,5,0,12.655340963915606,12.771894564107086
70,female,divorced,high_school,employed,0.01,685.0,10600.79,home,15.15,36,9,2,1,10.578031511225548,9.75507164740945
61,male,single,master's,self-employed,0.247,658.0,19627.24,medical,15.46,36,6,2,1,11.25626791618185,11.364995479772581
34,male,divorced,high_school,employed,0.45849999999999996,691.0,20323.2,vacation,13.94,60,3,2,0,10.811961412115084,10.643794044337977
25,male,married,high_school,self-employed,0.151,850.0,9273.07,education,12.98,60,3,1,1,10.374358930179298,10.196341850936264
31,female,single,bachelor's,employed,0.058,690.0,15735.68,vacation,13.43,60,7,2,1,10.628375376690714,9.593493747614856
60,male,divorced,other,retired,0.054,732.0,13482.31,other,14.43,36,7,1,1,10.153139822419028,8.88705875535091
25,other,single,high_school,employed,0.141,632.0,14543.81,education,14.01,60,5,1,1,10.054378639945197,9.219186132620186
49,male,married,bachelor's,employed,0.199,679.0,20691.14,car,11.85,36,4,3,0,10.072299514304515,9.292528468963113
31,female,married,bachelor's,employed,0.041,708.0,2240.98,debt_consolidation,13.37,36,6,1,1,10.683840799465829,10.212969154206458
25,male,single,bachelor's,unemployed,0.064,736.0,25279.43,other,10.22,36,5,1,1,10.976068103218887,10.213957497883555
69,male,married,high_school,student,0.165,742.0,500.0,home,10.47,60,12,1,1,10.561963057364766,10.318635629026627
74,male,married,bachelor's,employed,0.244,781.0,9903.77,medical,14.67,36,5,0,1,10.457246220987154,9.760759139534553
52,female,single,high_school,employed,0.321,737.0,14809.44,vacation,11.15,36,5,2,0,10.953481912201477,9.695246776176957
56,male,married,high_school,employed,0.127,677.0,11335.2,debt_consolidation,10.24,36,5,2,1,9.78270652739687,9.447617965453258
35,male,divorced,bachelor's,retired,0.214,702.0,27219.34,car,12.47,36,2,3,1,9.953617295259912,10.177552709170063
39,female,married,master's,self-employed,0.022,850.0,19203.91,debt_consolidation,11.43,36,6,2,1,10.435424065097967,9.495784692527739
42,male,widowed,phd,student,0.049,697.0,10709.91,other,11.05,36,1,3,1,10.027509750742496,8.861179980078486
54,male,single,high_school,unemployed,0.177,712.0,15784.57,debt_consolidation,12.52,36,4,1,0,11.194516382854912,10.213372677779729
37,female,married,bachelor's,self-employed,0.146,652.0,25520.04,medical,12.72,36,6,2,1,9.775040924841283,8.70871397197053
32,female,married,high_school,employed,0.068,627.0,25510.64,other,15.12,36,5,1,1,10.144456876495518,9.4907953920835
45,female,single,bachelor's,unemployed,0.188,736.0,26150.96,business,10.76,36,5,0,0,10.22945011261382,10.042944665846932
37,male,divorced,bachelor's,employed,0.443,744.0,17361.74,business,14.4,36,9,1,1,10.742187917290092,8.291413668980747
30,male,married,bachelor's,employed,0.216,757.0,18414.71,debt_consolidation,7.12,36,2,2,1,10.227612444904445,9.644653350061775
48,male,married,bachelor's,employed,0.273,732.0,13571.67,debt_consolidation,5.89,36,6,1,1,9.67745921923666,9.939360842391185
38,female,married,master's,student,0.048,818.0,20468.68,home,11.8,36,3,1,1,10.87205398607774,10.793062782157559
71,female,married,bachelor's,employed,0.227,545.0,22187.12,debt_consolidation,16.49,60,11,5,1,10.517819313662798,8.68207183459847
38,other,married,bachelor's,self-employed,0.06,663.0,23779.19,debt_consolidation,14.88,36,4,3,1,10.192078336984071,8.54840305708658
65,male,married,master's,self-employed,0.085,736.0,24660.83,education,14.74,36,2,1,1,10.787843555889932,8.163975122736195
52,female,divorced,high_school,employed,0.169,634.0,16981.28,car,13.12,36,9,5,1,11.304835783429994,10.539626455044006
34,male,single,bachelor's,student,0.123,768.0,15255.32,debt_consolidation,7.38,60,5,0,1,10.740177345809085,10.125983294066883
36,male,married,bachelor's,employed,0.121,489.5,11588.51,medical,15.7,36,7,4,0,10.328442167027811,9.301885290253582
70,female,single,master's,self-employed,0.257,751.0,5783.8,debt_consolidation,12.58,60,3,1,1,10.763242429681366,10.030573404723048
38,male,divorced,bachelor's,employed,0.45849999999999996,622.0,16166.17,debt_consolidation,14.54,36,3,6,0,9.617960489715525,8.702802670398517
36,male,single,high_school,employed,0.215,612.0,14561.44,other,15.67,60,5,5,1,10.493600675800812,8.610140582031374
37,male,single,other,employed,0.17,534.0,14282.09,car,13.2,36,3,2,1,10.511090461199457,10.1519564918059
27,female,single,master's,unemployed,0.3,654.0,24989.92,other,17.37,60,2,4,0,10.121222101537171,9.605147552276826
32,male,married,master's,employed,0.21,752.0,18246.61,home,9.16,60,4,1,1,11.500642638964012,9.102775205638785
54,male,single,bachelor's,self-employed,0.074,738.0,16147.72,car,11.79,36,6,3,1,10.213214956130969,8.366605157821722
30,other,married,bachelor's,employed,0.145,691.0,16895.32,business,11.56,36,1,1,1,10.840613319766284,10.250207459110618
25,male,single,other,employed,0.111,620.0,19314.79,debt_consolidation,12.53,36,5,2,1,10.438297928662443,8.206488111806916
41,male,married,bachelor's,employed,0.286,667.0,11552.33,home,12.14,36,2,1,1,9.758461202451022,9.441686985984958
23,female,single,high_school,employed,0.102,716.0,18243.11,debt_consolidation,10.25,60,8,3,1,9.713318081262054,9.487759207124679
39,female,single,other,employed,0.296,714.0,22366.44,debt_consolidation,14.69,36,2,1,1,10.16494101773648,10.253801055345821
65,male,married,bachelor's,employed,0.22,717.0,9055.69,car,15.57,36,5,2,1,10.672116439815673,8.70817051210009
64,female,single,high_school,self-employed,0.282,626.0,500.0,debt_consolidation,14.02,36,7,2,1,9.429310426355142,9.203160659413008
55,male,single,bachelor's,employed,0.352,651.0,500.0,debt_consolidation,13.33,60,8,1,1,9.720333649438077,9.204387689866758
26,female,divorced,high_school,employed,0.069,618.0,2525.31,other,12.12,36,4,0,1,10.134668715532806,10.524737469370924
34,male,single,bachelor's,employed,0.207,713.0,5738.39,debt_consolidation,10.01,36,6,1,1,10.416135714470002,10.564992351710293
24,male,single,master's,employed,0.076,572.0,4217.0,car,16.48,36,6,4,1,10.534531111848985,8.885323274010796
65,male,single,bachelor's,employed,0.157,792.0,500.0,debt_consolidation,6.67,36,9,3,1,10.334235343011684,9.101890645170869
71,female,single,bachelor's,employed,0.45849999999999996,623.0,26496.93,car,10.48,36,4,5,1,10.166284031277879,8.796108951787895
38,female,single,phd,unemployed,0.018,628.0,514.5,education,13.78,36,5,3,0,9.785666391152969,9.63730274909517
49,female,married,other,employed,0.182,709.0,27583.16,debt_consolidation,11.24,36,2,2,1,10.684456947934494,10.970552240947658
55,female,single,bachelor's,student,0.238,741.0,25221.2,other,9.39,60,5,3,0,10.61917209797849,9.806706241148184
72,male,single,bachelor's,employed,0.061,760.0,16857.18,other,11.48,60,3,2,1,11.307537103244105,10.104010782580334
58,male,married,other,employed,0.284,728.0,17118.29,other,5.96,60,7,1,0,10.55653383269162,9.708638047686273
36,female,single,high_school,employed,0.129,661.0,13550.38,car,12.64,60,3,3,1,10.408427187808435,9.497439274417383
40,female,single,high_school,retired,0.094,743.0,18562.87,debt_consolidation,7.43,36,5,3,1,9.841902532184625,9.618456629347106
44,other,married,bachelor's,unemployed,0.16,621.0,24631.09,education,11.4,36,2,2,0,10.448720110250663,8.557770676046387
55,male,single,high_school,self-employed,0.368,568.0,20675.76,debt_consolidation,15.38,60,3,2,0,10.095228771350644,9.28294378427573
64,male,single,high_school,self-employed,0.265,708.0,17552.56,car,14.36,36,5,2,1,10.294773273257615,7.997003864697281
71,male,married,bachelor's,employed,0.372,668.0,13242.98,medical,12.64,36,4,5,1,10.614897940799583,10.072643657175762
39,male,divorced,high_school,retired,0.273,628.0,500.0,business,16.57,36,2,2,1,10.731638853224876,10.498298379041776
24,male,single,bachelor's,employed,0.166,671.0,14893.04,debt_consolidation,11.05,36,7,2,1,10.288054813814092,10.071347120402889
53,male,married,bachelor's,employed,0.15,704.0,5957.66,car,13.1,60,7,4,0,10.80269051654601,11.03693241489994
22,female,single,high_school,unemployed,0.092,698.0,13271.32,education,11.64,36,4,4,0,9.869183333593966,9.815957677513259
33,male,single,master's,employed,0.034,644.0,10273.01,debt_consolidation,15.62,60,7,2,1,11.887880024069545,11.904732998213461
65,male,single,bachelor's,unemployed,0.059,666.0,26385.37,home,16.33,36,3,3,0,9.854376611923433,9.988617911520112
50,female,married,master's,employed,0.142,768.0,28840.44,car,9.53,36,6,3,1,9.99845631042626,10.298095939143199
54,male,single,bachelor's,employed,0.157,678.0,20915.62,other,8.54,60,4,3,1,8.699681400989514,8.856029773625428
50,female,widowed,high_school,employed,0.128,696.0,16432.64,other,8.48,36,3,1,1,9.48470161482012,7.629708551383752
71,male,divorced,high_school,self-employed,0.249,633.0,1785.99,education,16.38,60,4,0,1,10.313136230632276,8.786427648128893
74,female,married,master's,employed,0.105,693.0,13883.14,debt_consolidation,11.37,36,5,1,1,10.369335057048088,10.724894033885203
44,female,single,bachelor's,employed,0.217,622.0,19319.53,medical,14.09,36,4,2,0,10.449733214493374,10.109657056347817
68,female,married,other,self-employed,0.091,686.0,25141.82,education,11.58,36,6,2,1,10.75663207355875,10.217071627922095
64,female,married,master's,retired,0.023,745.0,26706.94,debt_consolidation,12.28,36,3,1,1,10.879272667747776,10.63263922204836
53,male,single,high_school,employed,0.3,534.0,19957.49,education,17.21,60,3,3,0,10.641843252732297,10.780873201440555
61,male,single,master's,employed,0.032,773.0,19116.38,home,10.9,36,4,2,1,10.200125030373766,9.8050557555507
69,female,single,high_school,employed,0.115,777.0,16009.74,home,13.55,60,2,2,1,9.85477618526214,8.753541968680446
30,female,single,bachelor's,self-employed,0.45849999999999996,705.0,7760.47,home,9.04,36,9,3,1,10.417311277501888,8.154244321786146
38,female,single,bachelor's,employed,0.161,649.0,3595.97,home,12.46,36,2,3,1,9.98655905339664,9.60187760260355
39,male,divorced,high_school,employed,0.116,705.0,17247.12,education,10.18,36,4,3,1,11.299657613011455,9.523259542905329
27,female,single,high_school,self-employed,0.116,619.0,15883.58,debt_consolidation,12.16,60,6,0,1,10.550960883171504,9.040363109899046
39,female,single,bachelor's,employed,0.396,726.0,23695.36,home,9.6,36,2,4,1,10.211197594539675,9.304772894024316
44,female,widowed,bachelor's,employed,0.048,504.0,16760.08,medical,17.29,60,9,3,1,9.752245388872002,9.618112816136039
35,female,married,high_school,self-employed,0.134,596.0,33967.19,home,12.8,36,4,4,1,10.773463314418763,9.976167219433075
61,other,married,bachelor's,employed,0.336,649.0,11050.22,car,10.25,60,5,6,0,10.64280814321567,10.678160571157031
62,male,single,bachelor's,employed,0.191,715.0,34362.5,medical,9.86,36,2,2,1,10.677772917438952,9.696094926546134
43,male,married,bachelor's,self-employed,0.162,731.0,15026.3,education,11.47,36,5,2,1,10.22825151402518,7.863682022376652
72,female,single,bachelor's,employed,0.153,701.0,29165.95,debt_consolidation,12.3,36,3,1,1,9.462009959402835,9.74401046253833
72,male,single,master's,employed,0.224,684.0,3144.53,debt_consolidation,14.06,36,5,5,1,10.834182444600595,9.300951345969462
24,female,married,other,employed,0.45849999999999996,620.0,11310.0,education,12.94,36,7,6,0,10.78401617538451,10.435679873920009
58,male,married,phd,retired,0.151,627.0,20012.18,debt_consolidation,13.05,36,7,0,1,10.10561582158524,9.75326273973183
24,male,single,high_school,employed,0.264,741.0,20616.65,other,8.54,36,5,1,1,11.003537973263088,8.399442905223584
25,male,married,bachelor's,employed,0.24,684.0,21524.85,business,11.34,36,4,2,1,10.887691479923504,9.255742899817745
61,male,married,bachelor's,employed,0.418,653.0,16620.69,debt_consolidation,12.57,36,6,5,0,11.275683116051356,10.853328721118984
